id,sentiment
3525_7,0.48451647
12256_9,0.99954504
1559_10,0.9999478
5477_9,0.999393
736_2,0.0059633576
29_10,0.99979466
12257_7,0.95638484
11184_3,0.15884903
5323_4,0.007310705
11315_3,0.99974793
1400_4,0.0073308316
7978_3,0.002637001
6543_10,0.891667
2120_10,0.99935466
3033_10,0.99625695
4096_7,0.99995065
10945_1,0.0045498204
10726_7,0.99995744
10568_10,0.9999964
8966_8,0.9998472
12274_4,0.098852694
10560_4,0.41519064
12352_8,0.06292088
5860_1,0.008669557
11828_1,0.0019700073
10752_7,0.02245046
6501_4,0.017170623
561_1,0.024841083
6796_1,0.23482117
2626_4,0.6832824
9089_3,0.0076806257
10921_10,0.9996494
6969_10,0.8386082
1039_1,0.10095325
9561_2,0.017108893
2651_10,0.99918574
8929_7,0.24999422
6434_2,0.015069797
3954_1,0.0012177745
12408_10,0.8747275
9230_8,0.95914793
6626_1,0.058435444
1913_2,0.071348704
9277_10,0.9999553
8177_8,0.59877706
7174_2,0.9720191
10000_7,0.7899889
849_1,0.022454819
9768_1,0.0043352074
2852_7,0.99962544
7872_10,0.9999877
7331_7,0.6240102
9716_8,0.99944216
5672_1,0.018711017
11305_7,0.9929548
4750_2,0.004224533
3606_7,0.786805
10329_1,0.0073082033
4407_8,0.9967063
4298_8,0.999828
1526_3,0.013628878
1177_8,0.99995303
8366_3,0.04697077
1848_9,0.99988484
9689_1,0.020812146
4883_7,0.86121625
10485_10,0.999974
10851_9,0.9998405
1550_7,0.9995994
5088_7,0.9989825
7420_7,0.9999932
8306_4,0.08502087
7474_9,0.64486957
5297_10,0.9996656
9105_1,0.0026225806
4806_8,0.98402345
11659_10,0.99490815
5491_4,0.99225825
4175_1,0.0020957643
8726_1,0.0021782573
9049_4,0.005844184
3266_10,0.99903345
1396_1,0.009922623
8364_4,0.99973756
3945_2,0.0034736057
196_4,0.20917757
279_1,0.0026112997
12203_2,0.0071412264
8613_8,0.0524899
3839_10,0.99999344
2780_7,0.0068091303
10493_10,0.99975723
6866_9,0.99822456
4044_10,0.99939
2435_1,0.0050352584
1976_4,0.99950397
8649_3,0.009487237
7299_1,0.03395555
6018_2,0.0066610454
9729_8,0.9999219
3154_10,0.95903826
950_1,0.010550231
1409_4,0.015429231
5175_10,0.8501493
9722_4,0.06349699
4077_2,0.0016699941
7067_1,0.004968149
10984_10,0.99807954
7117_1,0.0022222712
2121_10,0.9900192
1386_10,0.99708635
12236_10,0.97791505
11844_1,0.0027393845
8085_9,0.99638593
333_3,0.01204699
6522_3,0.28371873
249_7,0.39961538
1199_1,0.009583276
499_8,0.98044235
10033_1,0.014063839
7699_9,0.9981268
4829_7,0.95406026
665_1,0.0029562267
6743_8,0.17796564
10153_10,0.9330097
4757_2,0.12081173
6942_10,0.99998116
3895_7,0.5551025
11128_1,0.0026478046
4404_3,0.0073986636
10811_1,0.0043530287
1165_7,0.9190294
10907_8,0.9871169
1859_10,0.9999529
5836_10,0.97905046
10158_2,0.00698419
899_3,0.09394116
8631_1,0.89695466
7153_8,0.78879386
847_2,0.00666025
4418_10,0.961476
12320_10,0.8888113
11242_8,0.9910575
7046_7,0.9992368
1819_10,0.9990226
1651_10,0.99959916
8280_10,0.99986637
2062_9,0.99967515
4781_8,0.99696535
10314_1,0.059303567
1934_1,0.0017867727
12230_7,0.99442965
6689_9,0.99379855
987_4,0.10734245
9881_2,0.04370457
4571_7,0.99666446
569_4,0.41534275
11392_3,0.5955461
10716_2,0.25949156
7643_3,0.07823214
7429_8,0.99972564
11315_7,0.9999534
3097_9,0.16016452
10398_1,0.010149374
6299_8,0.9817899
5951_2,0.16820405
8930_8,0.35705838
1852_4,0.03166412
2857_7,0.8859969
4544_9,0.9324733
9492_10,0.40710205
1947_8,0.99993896
9178_2,0.015524483
6290_3,0.068188675
6313_8,0.9996069
6975_8,0.60113394
12258_10,0.9999566
3970_10,0.99995553
8096_7,0.2478951
10872_3,0.0010181319
3660_1,0.35731933
7958_10,0.9974892
652_1,0.028757298
10331_1,0.002368322
2368_4,0.032691587
12367_1,0.0045538456
12125_3,0.88799506
5785_8,0.38178885
5213_10,0.91103184
6334_8,0.99903345
8005_4,0.043424863
8405_7,0.99649245
4629_2,0.0083925
9342_8,0.36920884
11634_3,0.0030865814
2878_2,0.018216902
6195_1,0.006688921
6994_8,0.9946278
12170_3,0.02532126
7384_1,0.004068037
1047_8,0.99908066
669_2,0.011949326
2976_1,0.31041312
4718_1,0.017686086
1203_1,0.0028269647
9113_10,0.79886454
2928_1,0.11553505
10734_8,0.08181966
6469_7,0.4589865
2896_3,0.018663427
12061_8,0.9431579
240_9,0.9999355
8580_1,0.038936276
1961_1,0.98532355
6145_1,0.007229009
11028_4,0.20197907
7664_1,0.0018634915
3022_1,0.012226041
7893_8,0.59710157
1149_8,0.9999207
8301_8,0.9798519
8210_10,0.9998568
9949_8,0.9950246
2961_4,0.011566585
9796_10,0.999527
4397_7,0.99993634
2936_3,0.16066568
11382_10,0.9993555
11671_1,0.7656364
10864_1,0.0042495355
11253_4,0.041045547
4692_3,0.004943253
11905_2,0.26649186
12066_1,0.09095016
789_8,0.7544476
7700_8,0.15142603
7697_7,0.99883956
8628_4,0.04797794
5719_2,0.016753986
4761_2,0.0034871604
8777_1,0.015270747
3525_1,0.004788706
11990_4,0.9658703
432_10,0.8456419
4115_3,0.0045206314
10888_10,0.99990404
6995_2,0.95536065
11910_10,0.9746713
8895_1,0.01244429
12149_10,0.97237927
11782_8,0.017493447
12139_7,0.2171449
380_2,0.038111024
5242_10,0.8433747
3542_9,0.99981385
6821_1,0.033772036
6931_1,0.03186215
5958_9,0.9994276
5332_2,0.0054829917
2630_2,0.0099021215
6387_7,0.07605658
7899_8,0.37934235
11017_3,0.10165845
11800_10,0.99965835
10926_10,0.99822575
9866_10,0.4098882
3203_2,0.0058592195
11276_4,0.99825317
8342_2,0.9850309
6167_10,0.9990701
36_3,0.0013498269
3340_1,0.003506908
3997_9,0.9999391
2627_10,0.99967754
4204_1,0.009121386
1018_4,0.009876348
10951_1,0.0018965643
5315_4,0.01968703
6301_7,0.94001645
12038_10,0.9999212
3164_10,0.02555477
10989_8,0.9989047
2449_9,0.9393437
4375_1,0.0043678116
7037_3,0.0065184194
33_7,0.9237243
7457_10,0.45616323
2082_3,0.007609351
1316_10,0.9992618
9097_3,0.89743996
5804_10,0.9948251
9411_1,0.011175455
118_10,0.53625876
560_3,0.00768284
8914_9,0.97244734
2745_4,0.009658246
2607_1,0.008219887
4405_4,0.94584835
10451_1,0.023639899
1887_7,0.057590082
725_2,0.009964012
5118_4,0.009190128
9536_1,0.0059299055
127_3,0.0045499974
2833_8,0.99903476
131_7,0.9720518
7789_10,0.63616383
6294_7,0.99159425
3872_4,0.036084663
5454_7,0.99959534
11162_1,0.026574131
1685_1,0.004168845
8352_2,0.16054831
5003_1,0.05168058
262_9,0.99533457
8233_8,0.9814347
1814_10,0.9692235
1967_10,0.9537257
7545_10,0.8085955
12386_2,0.16281652
9531_9,0.9999739
3013_1,0.970722
6835_10,0.99983513
1279_3,0.9999064
2411_1,0.004711088
9537_1,0.001875199
3446_10,0.99696034
656_4,0.095461495
7085_1,0.008681227
8355_1,0.019424243
1869_3,0.007483658
2317_2,0.0060687605
11228_4,0.0026072913
3987_8,0.9999279
509_3,0.030150816
5168_8,0.9999442
9267_10,0.99999654
912_10,0.9482594
10275_9,0.93552005
2855_10,0.999589
6079_4,0.09719401
2728_1,0.0023501362
9895_4,0.02581148
8230_7,0.30658522
5152_4,0.009548318
4137_8,0.985685
919_10,0.9938996
1481_1,0.37413776
2468_1,0.0032873703
383_1,0.0023548007
11552_4,0.0070773936
856_7,0.99928695
9047_1,0.0032022109
2300_9,0.9746586
1346_7,0.99956065
6316_4,0.99873227
7983_10,0.99958295
9685_10,0.91378516
2745_10,0.36938173
8149_1,0.010475005
9478_1,0.003099041
3126_3,0.020539114
11629_10,0.79464847
5858_8,0.90689504
200_8,0.9997111
7721_4,0.045879465
12334_8,0.9057137
9582_4,0.878633
5696_9,0.9817871
3823_3,0.9650877
11571_4,0.8784625
1349_9,0.9971354
4306_7,0.952873
6924_1,0.0063546975
10639_10,0.039046932
5674_1,0.014025686
11321_1,0.0011600996
771_4,0.302439
3519_1,0.050428666
2378_2,0.0030041803
5677_10,0.9999697
2807_4,0.041875735
10165_9,0.99859744
6940_1,0.002246264
11015_3,0.75079
1055_3,0.7338889
11055_9,0.9996388
8173_1,0.007831549
10743_1,0.0057465644
11927_3,0.8702959
8785_4,0.9959149
10995_1,0.00827229
11899_1,0.002823147
10078_10,0.99905294
11831_8,0.99992406
8182_1,0.99445903
9664_2,0.017954394
12229_9,0.9998579
6076_2,0.97611815
8529_2,0.02971443
4686_1,0.18080552
8174_9,0.9999243
7395_4,0.9803535
1803_10,0.99997675
2508_1,0.0070042633
452_2,0.004516046
8830_4,0.090649165
3240_4,0.9991793
578_2,0.011258804
3093_2,0.011468608
9543_1,0.025779845
9065_4,0.051723126
534_4,0.9955446
9762_2,0.1965496
3037_1,0.002547641
4632_7,0.9999802
5064_8,0.88487035
9962_10,0.9922395
9340_10,0.9999721
5881_1,0.034352005
4642_10,0.9997545
5293_4,0.9105381
6721_1,0.0541358
9869_7,0.8864075
7070_10,0.99956876
12486_9,0.99984264
4943_9,0.87630314
7939_10,0.98620147
5786_3,0.081116
10357_7,0.655124
7147_10,0.999537
8627_10,0.99995506
3370_1,0.9883896
4117_10,0.9997675
8178_7,0.20763493
968_8,0.9996873
5931_8,0.9972439
6459_2,0.0043150177
2480_3,0.010883467
5511_10,0.47155845
7554_2,0.011356825
9276_8,0.9997588
140_2,0.004564413
2776_10,0.9715604
3690_1,0.991282
6369_2,0.5602102
7438_10,0.99995756
872_9,0.90406436
2389_2,0.9873986
2882_3,0.011858998
10404_9,0.97337294
5790_4,0.71429545
2382_7,0.9999449
7798_1,0.0065573496
272_1,0.006595099
298_1,0.027383003
11414_7,0.98925847
9255_4,0.54444844
5914_4,0.014516091
2974_7,0.9994766
6739_7,0.99972373
1229_7,0.22874585
2268_10,0.91033244
2352_7,0.99624217
9329_10,0.90321875
11380_10,0.99552804
215_4,0.0010086943
9915_2,0.042790506
541_1,0.0031320641
10975_2,0.45926744
6946_9,0.98786604
3286_7,0.82717156
7482_10,0.999658
48_4,0.99471503
10046_4,0.17347616
6295_1,0.003486693
6417_4,0.09771128
2401_4,0.010181722
8608_1,0.9873362
3500_8,0.0026358275
11903_3,0.10295315
4012_2,0.028634014
11415_4,0.99751484
5835_4,0.8672843
9039_4,0.0146353515
6526_1,0.028434103
6379_8,0.9855297
6136_10,0.9990669
6094_4,0.257079
11608_9,0.010531431
3745_3,0.023238262
10694_1,0.09858505
3222_10,0.9999682
3394_4,0.10850469
7790_10,0.99107003
2982_10,0.99991417
12253_3,0.9999746
5900_1,0.019061267
3398_4,0.012985975
10038_7,0.017691504
1520_8,0.079429805
11756_2,0.0049070586
6228_1,0.0010447059
6226_7,0.9999472
4377_10,0.98007846
9730_1,0.0061583337
11088_4,0.9988073
7867_10,0.9999759
5072_1,0.13592587
7935_3,0.0059326803
4536_3,0.76873815
6989_2,0.013405115
8101_8,0.19288525
3364_7,0.9935802
7862_1,0.009816128
8562_2,0.004408232
9783_9,0.86203694
7272_1,0.0104363365
1025_3,0.015277691
9432_7,0.99646807
4153_8,0.9998727
8528_1,0.002721394
8427_4,0.43044052
5417_1,0.06664677
6575_1,0.0116927065
10041_8,0.9957961
7589_4,0.20584156
10391_9,0.15353599
1400_7,0.9140823
9428_2,0.10146628
7106_3,0.0073876237
5695_10,0.9829164
6430_10,0.8282289
11722_4,0.007675511
11328_1,0.0031213418
9020_3,0.005560979
183_10,0.9997502
6674_10,0.9998876
5495_10,0.9896778
2237_7,0.8763334
11943_7,0.9998654
5872_10,0.99884367
5043_9,0.47241914
3869_1,0.042848315
5113_4,0.99975246
4671_3,0.0064447005
9220_4,0.9998716
7330_1,0.0013872378
5344_3,0.022055347
11965_1,0.16599473
7620_9,0.9919819
7044_10,0.87152827
6296_10,0.9999938
8204_1,0.008486021
7661_9,0.9880816
11708_2,0.011315386
2415_7,0.9887822
7840_4,0.0014327993
2628_10,0.9997787
4633_3,0.004282893
7320_2,0.0068539395
11755_1,0.004843437
2589_2,0.9737631
5044_10,0.99985564
5189_1,0.009093411
7926_7,0.99141085
2454_10,0.9972855
3368_1,0.0064101806
12223_7,0.7978163
7348_1,0.011485736
12007_8,0.78031456
5501_7,0.998447
4025_8,0.99997544
6447_10,0.078910254
5438_3,0.002198733
7910_10,0.94119835
377_1,0.017697098
409_8,0.9999807
2150_9,0.9982127
11986_2,0.0089183515
2544_2,0.48123652
5141_10,0.9999856
8305_3,0.9961553
8329_10,0.9996704
2333_8,0.99961984
5171_4,0.012175067
5412_10,0.9985524
1081_10,0.15080896
10773_7,0.91810805
1969_10,0.95061964
8276_10,0.9950334
1244_1,0.84344333
7113_2,0.9857017
9535_2,0.001761926
4627_7,0.9983487
10757_4,0.20181467
10091_10,0.8044219
5211_10,0.924616
7510_7,0.041393034
11674_10,0.9966091
5299_8,0.99995387
3515_8,0.99787366
10143_3,0.029974401
2274_10,0.9897681
2372_3,0.7746097
3116_8,0.9922627
7340_3,0.025631236
1394_9,0.9969734
2047_9,0.8578556
8587_2,0.99346936
11579_10,0.99705327
942_10,0.99993896
9355_4,0.03446221
8812_10,0.997866
4732_2,0.080478504
3180_10,0.9997286
310_9,0.83456427
3980_8,0.99994934
6923_2,0.07939619
2424_9,0.98352134
1092_4,0.0096868705
9238_7,0.9847644
2382_2,0.0009252614
3579_1,0.23786125
6801_8,0.9963243
3768_8,0.9993315
11717_10,0.9558162
10001_9,0.9825278
355_10,0.9999914
8896_1,0.89904445
9772_1,0.045229726
7624_10,0.057531916
1102_3,0.06564381
10949_9,0.99872714
1269_10,0.9860576
11768_4,0.014460377
5555_4,0.022293907
2233_9,0.07915478
6567_8,0.99903107
12130_8,0.9945775
8587_7,0.999877
10973_1,0.0023290187
3863_10,0.9999492
9220_8,0.022372613
7579_10,0.9999143
4411_10,0.99958426
2093_8,0.9999943
10883_10,0.99924386
3583_3,0.9966396
1396_8,0.63608783
1930_3,0.04130043
8779_1,0.9937056
12478_9,0.9908024
176_9,0.997962
11733_10,0.99533504
11368_1,0.0015994163
4077_8,0.9545961
11056_7,0.77839667
5567_3,0.0049484856
8549_3,0.9993563
9743_1,0.009045625
6916_9,0.99990463
6147_1,0.99966455
7820_7,0.99943393
1352_7,0.999368
5337_10,0.99979323
12285_3,0.00383521
8992_2,0.003718909
4644_2,0.0041149873
9793_10,0.1831733
2359_10,0.9851907
2137_9,0.9909026
10559_3,0.94302297
2679_3,0.003467972
10010_2,0.08126983
11987_10,0.052944127
8824_10,0.9999825
11418_7,0.9995443
2423_9,0.7329396
1576_7,0.11222874
7947_4,0.31646922
1714_10,0.138039
6006_8,0.99975544
939_8,0.44050616
3755_4,0.009475897
3213_3,0.0017838106
164_2,0.011023855
1123_10,0.93488896
7397_7,0.3503016
822_1,0.0013334202
5631_2,0.003764001
10464_10,0.9995467
11397_10,0.99844474
10679_3,0.06325088
8205_1,0.015890196
6947_10,0.98795986
2000_1,0.0027245458
4075_7,0.99845946
1388_8,0.68988764
446_1,0.0015299567
1063_2,0.0025630996
6030_3,0.12823406
5613_2,0.018203443
8759_3,0.12720628
12169_1,0.0050570727
5111_4,0.12988469
2891_4,0.0065814364
827_1,0.011752595
6229_8,0.11013105
2212_4,0.011316176
4788_9,0.13936678
8859_1,0.0033210025
9798_10,0.6992915
9763_9,0.1351137
3889_7,0.045924794
3275_8,0.037893705
5106_10,0.99992776
7576_10,0.9998325
9405_3,0.010097119
7108_1,0.018729473
9794_10,0.9847055
2653_10,0.9998467
10545_10,0.3510744
12306_10,0.51507336
4696_2,0.006016753
7982_10,0.9998946
11066_3,0.21785899
10034_1,0.022667324
6035_3,0.643995
9518_9,0.33677292
1266_8,0.93421876
11336_9,0.99101865
4159_10,0.9999988
9375_8,0.90255004
5204_1,0.0026339793
3360_10,0.9698229
5659_1,0.037892558
8839_4,0.035406724
4529_7,0.99178517
3283_2,0.13816983
5376_7,0.19070067
5379_8,0.9999261
5266_4,0.66674787
7463_9,0.7037621
3595_1,0.0070633106
3141_10,0.97473925
9986_2,0.029183332
4279_1,0.040943176
1427_4,0.015197696
8357_10,0.99204034
715_4,0.020869391
8482_9,0.99852765
3091_10,0.9643096
5735_7,0.06554105
3100_4,0.022555588
11447_8,0.94313705
4577_1,0.011902667
10287_10,0.91911596
3384_3,0.004364062
3820_9,0.33330515
8883_3,0.00684277
11279_10,0.973291
3093_8,0.9989643
10465_3,0.01533176
4423_10,0.9982387
601_3,0.005067854
1902_10,0.9999207
1509_8,0.009891033
3019_9,0.99897635
11994_9,0.9996798
4246_2,0.9692676
842_10,0.9998398
4917_8,0.9969843
68_1,0.011091742
6613_2,0.0047414675
7230_10,0.9476152
6183_4,0.3584634
338_10,0.9977342
6182_8,0.9999895
2409_1,0.008462283
9965_8,0.9060793
1336_10,0.9994648
4456_2,0.0048381584
12437_8,0.99991834
8437_10,0.99995613
409_4,0.04531962
2303_10,0.99824345
2144_9,0.6398506
2302_8,0.9996941
385_9,0.057410575
3617_8,0.9984131
5450_7,0.032886308
6882_4,0.005084162
2980_4,0.99934095
9828_4,0.01187781
10745_8,0.9999534
3478_1,0.0010945189
2167_2,0.011322098
5562_2,0.0032137856
8771_7,0.2764458
8372_10,0.9995999
10749_8,0.24515541
7394_10,0.9899615
3711_7,0.99842536
5375_1,0.037718937
7881_7,0.9991035
7023_2,0.0022906773
206_10,0.9998919
4760_9,0.99994075
12026_1,0.0017333283
12182_10,0.9819812
1821_8,0.9996501
10828_1,0.017317208
2446_10,0.91749537
5327_10,0.9825586
5727_3,0.004905871
11460_4,0.35067156
6484_10,0.9998393
3555_4,0.19748339
10641_8,0.9993056
650_3,0.70109993
1467_10,0.9985453
7651_3,0.0040284367
11459_4,0.024043703
9255_10,0.009432778
7888_10,0.9993994
4118_2,0.034060862
2540_9,0.04088616
2152_7,0.2846869
2614_10,0.99869317
2892_10,0.997542
3878_1,0.0054629543
273_10,0.9996942
5565_10,0.5683174
444_10,0.9885972
11062_10,0.9268442
5184_1,0.014574618
12140_3,0.007158266
3254_8,0.9994185
11537_7,0.99445057
7606_10,0.32022458
6120_2,0.021708686
7416_10,0.97205544
10759_3,0.5186329
12255_9,0.9999789
1114_10,0.9898784
6827_8,0.8441234
10246_2,0.020505026
204_9,0.9969709
5816_10,0.95637083
2693_9,0.95975035
2578_2,0.0040962454
4958_3,0.03332943
7873_10,0.8600112
8795_2,0.014157951
1431_3,0.003410989
11635_7,0.07834357
1327_3,0.0074824966
10813_7,0.18244378
9764_4,0.032464523
5861_8,0.833151
8995_3,0.15481482
2243_1,0.008413781
11708_7,0.9991609
1998_2,0.005366459
11887_8,0.9992281
4836_10,0.9822895
1603_4,0.77741325
9860_4,0.1978162
1728_1,0.032185953
12108_1,0.03303956
9756_4,0.99275815
1325_3,0.9974355
5174_1,0.040972963
9917_2,0.13698287
6101_1,0.018752733
2010_10,0.99975806
1132_8,0.28637573
8516_1,0.013489668
3563_1,0.011262266
2362_10,0.9996238
10971_1,0.25524125
8672_9,0.9921933
2863_2,0.0030063402
2750_1,0.17746927
8599_4,0.01017748
12115_7,0.8860319
4921_2,0.0027561737
2975_2,0.0032515777
4245_8,0.99990857
10778_10,0.9999552
7816_7,0.63467896
9131_1,0.31967452
5541_3,0.00297542
7956_1,0.0028122813
780_3,0.04171292
1052_10,0.9995351
6842_8,0.52323836
8279_10,0.99999475
9653_3,0.013252022
3025_1,0.0077608847
1174_1,0.048723888
1039_10,0.9648569
4609_10,0.9982268
2150_1,0.31160972
6289_7,0.13251393
2963_2,0.0028454752
8801_1,0.0055564423
5196_7,0.9997336
5723_2,0.018790895
10530_10,0.99684274
9473_1,0.0019036996
3355_3,0.0028480685
5388_3,0.22893478
12102_2,0.010356728
11038_10,0.99936134
9672_1,0.0023896464
6875_8,0.99914277
4754_8,0.6778811
6814_3,0.99908626
8937_3,0.28497443
7077_4,0.940419
1782_1,0.00843559
631_4,0.048470374
7876_1,0.005745982
74_4,0.5132207
2846_9,0.64628625
4190_1,0.0019940273
7843_4,0.920142
7528_7,0.0053337202
2396_8,0.9987275
790_1,0.0017606263
2020_7,0.9779775
2526_1,0.0066190944
8104_8,0.9853513
12372_2,0.04072771
417_1,0.0058221454
1318_2,0.022181615
4530_1,0.039181963
2370_4,0.99917585
1886_10,0.9982999
9386_1,0.03324105
7863_1,0.004461051
3864_10,0.9999964
6559_2,0.006873292
7855_7,0.99124056
1672_1,0.042482994
8453_2,0.9985234
8373_3,0.8014297
9770_10,0.99966013
12009_1,0.011614713
2770_3,0.012468792
4618_7,0.999331
9797_10,0.99969006
6605_1,0.11287242
10176_1,0.011140636
8949_10,0.9964562
5401_7,0.8622783
3295_7,0.998665
4791_1,0.013030273
4016_1,0.07001679
4314_10,0.118702404
2903_1,0.012337495
3835_9,0.09404542
7532_1,0.019867957
729_10,0.9584335
5753_1,0.012211577
11976_2,0.0019135026
3027_1,0.10321723
9721_9,0.9988691
11295_3,0.92143005
3241_1,0.03162988
5389_9,0.99620855
9889_1,0.009926676
3522_4,0.0034255565
10865_8,0.9999279
1015_8,0.9771602
5048_10,0.75593346
2671_2,0.0107948175
2841_4,0.03374759
4928_1,0.0018655652
10499_1,0.010011293
9409_10,0.9989312
974_10,0.05538986
11582_7,0.9039837
9988_10,0.99448943
3463_8,0.9499963
5194_1,0.9999583
3377_4,0.010142689
4352_1,0.7672636
10862_1,0.012600128
1545_7,0.98446643
9801_10,0.9830111
1905_2,0.005832897
12276_9,0.9968526
7544_1,0.00871664
10056_1,0.9308864
3623_1,0.21183854
4013_7,0.9456637
1294_4,0.11303052
10285_9,0.9991398
7793_10,0.99992883
3809_9,0.9999578
4586_3,0.0030063044
7511_1,0.062960565
10873_4,0.00827391
4888_8,0.9998466
4349_10,0.09157958
1531_3,0.08226471
8884_3,0.009527464
7336_3,0.91256535
9688_10,0.99978954
7208_1,0.0075374506
4355_8,0.9993331
6098_2,0.0025501493
9106_10,0.9857471
6422_1,0.005217499
2054_9,0.7212183
550_8,0.9999318
402_8,0.99957365
11832_10,0.9999938
10256_10,0.9995485
6131_1,0.0017625617
11907_4,0.8217266
4459_4,0.92386234
8555_7,0.99862206
5079_2,0.0008882339
10304_2,0.063649215
10489_1,0.0041156304
566_3,0.99982446
1999_1,0.0021870178
590_1,0.023627702
11159_1,0.03578583
10612_9,0.98135144
10810_2,0.16890049
11658_4,0.01875761
1950_9,0.99990046
8977_4,0.5142648
9040_1,0.003933869
2891_10,0.83739585
2966_10,0.99963605
8665_4,0.979051
6600_1,0.002265527
9308_1,0.012335218
7870_10,0.99987936
10511_1,0.014740111
7235_8,0.8440939
132_9,0.99991226
1575_8,0.99966073
3328_8,0.9945721
3273_1,0.032913353
9475_4,0.11618782
10938_7,0.037784256
8143_7,0.28557417
9003_10,0.52601254
9854_10,0.9999596
9932_2,0.020079091
1017_7,0.7756908
4386_9,0.999845
1105_3,0.071240544
7315_7,0.9571594
37_9,0.99981266
8409_10,0.999864
12118_1,0.36236602
1665_8,0.9879447
10284_1,0.0018162723
8922_3,0.009154839
2524_2,0.0023487236
11205_2,0.007802492
4676_8,0.9999399
10479_4,0.031371668
9849_8,0.40936285
4841_3,0.999918
9153_9,0.051315147
9279_8,0.999767
11008_10,0.9993931
614_10,0.9999645
167_2,0.0025731751
2041_1,0.002288771
6509_8,0.9972922
9832_7,0.07789343
5939_7,0.9625477
3267_3,0.01974584
3555_9,0.79984844
1668_7,0.999421
11048_1,0.0059770173
1856_3,0.0070878724
4426_10,0.9997876
8457_3,0.4551943
6603_10,0.99840397
4738_1,0.001988359
11762_8,0.9720958
2078_10,0.99997544
6754_1,0.0021776077
11721_2,0.0020113604
11558_3,0.24002202
973_10,0.9998357
814_4,0.0071626054
2102_3,0.0040880367
11394_4,0.118794
312_4,0.0071432185
2994_1,0.5579798
5649_7,0.9896869
7281_8,0.9991049
2756_4,0.018849187
2137_1,0.17348213
8696_2,0.08928472
1158_3,0.0029834118
4531_1,0.8018977
10047_10,0.999949
683_7,0.01632777
8645_10,0.9999795
889_3,0.1273315
4202_2,0.0013929417
3859_10,0.87881064
5038_8,0.9999932
6906_9,0.18860635
4154_8,0.9949744
9548_1,0.011107951
4434_9,0.9787835
9235_9,0.99524313
2368_8,0.9987268
8391_2,0.003868799
1391_7,0.99247956
4317_1,0.009607233
8345_4,0.00538809
8610_1,0.009414083
2888_10,0.9732185
5597_3,0.07505148
4900_7,0.031134069
3016_2,0.6707864
1057_2,0.9991322
5143_8,0.99971765
6932_2,0.53287524
7879_10,0.9999472
9300_3,0.050644074
12142_2,0.04453496
3426_3,0.13161992
7977_7,0.8561648
1573_3,0.9681916
336_10,0.99959224
4248_10,0.26959965
9693_7,0.10056009
7753_4,0.008178034
2290_10,0.9986356
9156_8,0.8951345
5526_4,0.014338486
3896_8,0.99813384
8520_7,0.9865563
3566_4,0.047055602
6386_7,0.99987614
4201_1,0.99792224
372_9,0.80480266
6768_8,0.9998116
9177_8,0.99460214
1079_1,0.0114018535
934_10,0.9998969
11918_2,0.0069000013
4867_4,0.032679494
12449_8,0.9999411
7907_10,0.9993343
4508_3,0.97628605
1075_2,0.086911194
11466_8,0.5902326
10935_2,0.037674792
4826_9,0.22153477
4814_7,0.99993074
8676_4,0.9977174
1058_1,0.0030978983
7831_2,0.0051645353
1150_9,0.99980813
5395_1,0.004260935
5435_7,0.9998041
1745_1,0.109174296
11278_4,0.011832246
8629_1,0.0065602516
3145_9,0.99981934
8108_10,0.86458874
6377_1,0.12854943
10298_1,0.0025773898
12265_1,0.008129547
11930_8,0.08147303
2511_10,0.99970055
7955_1,0.19094756
2335_9,0.9354852
3194_10,0.9294397
6724_10,0.1793416
9406_1,0.95126796
11369_1,0.002217072
1972_4,0.0068392185
6900_8,0.9808873
7813_7,0.9567105
785_7,0.9996062
6368_3,0.0043302807
2163_1,0.008040825
11487_8,0.99992466
4292_7,0.29101256
7451_4,0.018114155
11465_2,0.004926347
7641_8,0.21851783
8250_8,0.9935562
4490_1,0.07262362
10452_1,0.06080844
7442_3,0.011741933
3027_9,0.99943095
235_7,0.99997675
3750_7,0.06204361
8700_1,0.0030347563
3584_10,0.36463287
7217_7,0.9960019
7769_10,0.9940421
10149_9,0.99335575
7607_2,0.07722018
7749_1,0.0028841922
12067_1,0.01752115
388_10,0.9999808
6596_1,0.27428195
10242_2,0.005695426
3853_1,0.0013250867
5726_4,0.003295978
9031_9,0.010013802
1543_7,0.99896705
1442_8,0.9999689
6336_10,0.99984205
5929_4,0.07247628
3378_3,0.99964476
183_4,0.004395889
3518_9,0.99978524
5870_8,0.99809843
5053_4,0.08883287
7330_7,0.026017133
9553_9,0.9972057
9552_10,0.9991086
8515_10,0.9998729
1666_9,0.8939305
6661_3,0.027365794
8721_1,0.010693486
1368_1,0.0056331144
5076_9,0.9840835
12353_2,0.40621358
1099_7,0.99963164
8669_9,0.5220142
2564_8,0.9999881
4369_10,0.9989794
11951_4,0.018412322
11384_3,0.99576676
7459_3,0.030649241
6776_9,0.982265
6673_3,0.002142091
2500_8,0.76463306
8739_3,0.008955864
3828_1,0.002526066
7945_2,0.9857757
7934_10,0.99952424
4571_1,0.011053714
11689_7,0.9970578
3681_10,0.9998448
5110_4,0.0038048716
5953_8,0.2810851
10906_4,0.007551132
3424_8,0.99993634
6492_7,0.99921227
10450_1,0.0016598713
4856_8,0.013266938
12019_1,0.041909397
1390_8,0.9977975
6452_4,0.11623964
4916_4,0.9963127
3979_3,0.01889909
6023_3,0.03788947
5762_1,0.0059161764
